,Living_Area,marker_graph,face_color_marker,edge_color_graph,Living_Area_per_Capita,"Climate change, short term-combined-m2",Freshwater ecotoxicity-combined-m2,Terrestrial acidification-combined-m2,"Land occupation, biodiversity-combined-m2",Human toxicity non-cancer-combined-m2,Particulate matter formation-combined-m2,"Climate change, short term-combined-cap",Freshwater ecotoxicity-combined-cap,Terrestrial acidification-combined-cap,"Land occupation, biodiversity-combined-cap",Human toxicity non-cancer-combined-cap,Particulate matter formation-combined-cap
17365,197.0,s,none,orange,47.74333333333333,61.764806656068,12714.477038925384,0.1822872608561224,1.3212832877189162,1.1472822811575431e-05,0.0194333041263731,2942.625454981271,604038.7807913641,8.667106078137799,62.74663038420011,0.0005447782483533,0.923865437134988
17366,59.0,x,yellowgreen,none,57.825520833333336,8.791896923571562,10476.483328887998,0.1082053403486662,2.661919137045236,9.380600279795038e-06,0.0131406598531104,508.0625464946216,605371.6935321379,6.252261111431676,153.88072491040876,0.0005419812089518,0.7593347457283632
17367,233.0,|,yellowgreen,none,58.13212267958031,27.40803907362983,16870.708584133412,0.16915977848633,4.168973706431142,1.3663624966070404e-05,0.0197710150794342,1582.1123350627297,969812.8475245384,9.717562047024584,240.6582756955592,0.0007837169438307,1.1361768424768033
17368,238.0,x,gold,none,60.24166666666666,8.676722269029,9918.052321369943,0.0996154117218385,3.218528104432102,8.16723262211233e-06,0.0126196907424144,522.6768753793581,597479.9753581051,6.001184296692389,193.84342023815876,0.0004920547312909,0.7602193325834496
17369,166.0,v,none,orange,23.926547619047614,48.685734796576,11346.620030999982,0.1201974474168759,1.1467334866468923,9.74802964103465e-06,0.0133365877693918,1160.6750531839098,269621.4201203963,2.8558489419825044,27.23275065745617,0.0002314445352046,0.3168607508641032
17370,739.0,v,none,yellowgreen,84.41666666666667,25.092207971832597,9516.000383646277,0.102112614742401,1.0291237205021624,8.967125115811135e-06,0.0113792410337146,2112.1611476140283,798653.6030509771,8.569532883653332,86.34501882812377,0.0007522741639686,0.9549536322548516
17371,116.0,v,none,orangered,30.6075,60.846455020514,12277.61293708094,0.1293813556372312,1.205852925747522,1.013703049362726e-05,0.0143300317985627,1857.879278165101,373700.0666117376,3.9375602444357054,36.67805742940728,0.0003082510263362,0.4360981976469849
17372,136.0,x,gold,none,44.92863247863248,12.52730559162423,14900.373584962554,0.1537144837855707,3.831151745677496,1.32955849725247e-05,0.0187011587440475,562.512554455971,669032.9304291473,6.901593458945093,172.0822635830682,0.0005969139737391,0.8397056762591154
17373,174.0,v,none,orangered,93.26811594202898,62.44723679108522,13170.291528992357,0.1390229080415072,1.3056181017676554,1.1016106586225176e-05,0.0154067957785758,5795.488655849729,1223572.9412803908,12.91629367405601,121.32332834265128,0.0010237479173604,1.4314286057117775
17374,154.0,v,none,gold,77.81807511737088,37.0370053886693,12459.706007424327,0.1333529697541378,1.32956362770928,1.153061151832426e-05,0.0148476827312723,2880.027055680452,967581.4473501951,10.355450973930571,103.23322770280872,0.0008952372058314,1.1529766463565922
